"price","types","address","latitude","longitude","date","beds","baths","sq.","bath","reception","receptions","bed","TotalBeds","TotalBaths","TotalReceptions","FlatType"
549900,"1 bed flat for sale ","The Shoreline Building, 42 Newnton Close, London N4",51.57316,-0.08542,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1150000,"5 bed semi-detached house for sale ","Dukes Avenue, New Malden KT3",51.403677,-0.252907,2021-09-02,"5","2",NA,"0","0","3","0",5,2,3,"semi-detached house "
350000,"1 bed flat for sale ","Trinity Court, 221 Marsh Road, Pinner, Middlesex HA5",51.59254,-0.382417,2021-09-02,"0","0",NA,"1","0","0","1",1,1,0,"flat "
435000,"2 bed flat for sale ","Conifer Court, Inner Park Road, Southfields SW19",51.444855,-0.221274,2021-09-02,"2","2",NA,"0","1","0","0",2,2,1,"flat "
360000,"1 bed flat for sale ","Trinity Court, 221 Marsh Road, Pinner, Middlesex HA5",51.59254,-0.382417,2021-09-02,"0","0",NA,"1","0","0","1",1,1,0,"flat "
285000,"1 bed flat for sale ","Belmont Road, Uxbridge, Middlesex UB8",51.548115,-0.478315,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
4e+05,"1 bed flat for sale ","Ballina Street, London SE23",51.44857,-0.044365,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
635000,"1 bed flat for sale ","Pinto Tower, Nine Elms Point, Nine Elms SW8",51.48153,-0.127924,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
465000,"2 bed maisonette for sale ","Como Road, London SE23",51.436746,-0.043121,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
450000,"4 bed terraced house for sale ","Melrose Close, Hayes UB4",51.525187,-0.413331,2021-09-02,"4","0",NA,"1","1","0","0",4,1,1,"terraced house "
4e+05,"3 bed end terrace house for sale ","Green Lane, Dagenham, Essex RM8",51.561185,0.137814,2021-09-02,"3","0",NA,"1","1","0","0",3,1,1,"end terrace house "
3e+05,"2 bed flat for sale ","Byron Way, Northolt UB5",51.530323,-0.385285,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
3e+05,"1 bed flat for sale ","Yunus Khan Close, Walthamstow, London E17",51.578013,-0.018863,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
550000,"2 bed terraced house for sale ","Downsfield Road, Walthamstow, London E17",51.576538,-0.032398,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
325000,"2 bed flat for sale ","Rutland Walk, Catford SE6",51.43719,-0.032519,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
450000,"2 bed flat for sale ","Voltaire Road, London SW4",51.464741,-0.131427,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"1 bed flat for sale ","Evering Road, London E5",51.560356,-0.061884,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
560000,"1 bed flat for sale ","Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
375000,"1 bed flat for sale ","West End Avenue, Pinner HA5",51.59052,-0.385014,2021-09-02,"0","0","557","1","1","0","1",1,1,1,"flat "
1350000,"4 bed end terrace house for sale ","Giesbach Road, Archway, London N19",51.565903,-0.133174,2021-09-02,"4","0",NA,"1","0","2","0",4,1,2,"end terrace house "
570000,"1 bed flat for sale ","Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
585000,"1 bed flat for sale ","Comeragh Road, London W14",51.488999,-0.209963,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
230000,"1 bed flat for sale ","Westfield Close, Enfield, Middlesex EN3",51.652851,-0.033668,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
499950,"1 bed flat for sale ","Skylark Point, 48 Newnton Close, London N4",51.573498,-0.084609,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1275000,"3 bed flat for sale ","Richmond Mansions, Denton Road, Twickenham TW1",51.453658,-0.304681,2021-09-02,"3","2",NA,"0","0","2","0",3,2,2,"flat "
580000,"1 bed flat for sale ","Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
2200000,"5 bed detached house for sale ","Park Avenue, Farnborough, Orpington BR6",51.370441,0.05774,2021-09-02,"5","4",NA,"0","0","4","0",5,4,4,"detached house "
2250000,"3 bed terraced house for sale ","Edge Street, London W8",51.507598,-0.196054,2021-09-02,"3","3",NA,"0","1","0","0",3,3,1,"terraced house "
6e+05,"1 bed flat for sale ","Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
620000,"1 bed flat for sale ","Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","0","0","1",1,1,0,"flat "
650000,"1 bed flat for sale ","Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
535000,"2 bed flat for sale ","East Dulwich Road, East Dulwich SE22",51.461494,-0.070235,2021-09-02,"2","2",NA,"0","1","0","0",2,2,1,"flat "
475000,"3 bed terraced house for sale ","Plumstead High Street, London SE18",51.48627,0.098298,2021-09-02,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
440000,"1 bed flat for sale ","Anna Close, Brownlow Road, London E8",51.537765,-0.069599,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
280000,"1 bed flat for sale ","Malyons Road, Ladywell SE13",51.455733,-0.020305,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
7e+05,"1 bed flat for sale ","Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
529950,"2 bed terraced house for sale ","Chamberlain Lane, Pinner HA5",51.59357,-0.406702,2021-09-02,"2","2",NA,"0","1","0","0",2,2,1,"terraced house "
720000,"2 bed flat for sale ","Central London Apartments, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
725000,"3 bed semi-detached house for sale ","Handsworth Avenue, London E4",51.607964,0.001573,2021-09-02,"3","0",NA,"1","1","0","0",3,1,1,"semi-detached house "
740000,"2 bed flat for sale ","Central London Apartment, Victoria Rd, London W3",51.522933,-0.258797,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
0,"4 bed semi-detached house for sale ","Lambert Avenue, Richmond TW9",51.467155,-0.280092,2021-09-02,"4","3",NA,"0","1","0","0",4,3,1,"semi-detached house "
485000,"2 bed flat for sale ","Trinity Road, London SW17",51.439394,-0.164032,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
875000,"2 bed flat for sale ","Haverstock Hill, London NW3",51.5494,-0.163914,2021-09-02,"2","0","818","1","1","0","0",2,1,1,"flat "
1450000,"4 bed end terrace house for sale ","Vivienne Close, Twickenham TW1",51.453342,-0.30942,2021-09-02,"4","0",NA,"0","0","0","0",4,0,0,"end terrace house "
330000,"3 bed property for sale ","Betsham Road, Erith DA8",51.475424,0.184478,2021-09-02,"3","0","936","1","1","0","0",3,1,1,"property "
225000,"1 bed flat for sale ","Murray Grove, London N1",51.530148,-0.09082,2021-09-02,"0","0",NA,"1","0","0","1",1,1,0,"flat "
4e+05,"1 bed flat for sale ","Upper Brighton Road, Surbiton KT6",51.385253,-0.3001,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
425000,"1 bed flat for sale ","Lily Close, London W14",51.493637,-0.21536,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
2850000,"3 bed flat for sale ","Circus Road West, Battersea Power Station, Nine Elms, London SW11",51.480731,-0.139366,2021-09-02,"3","3","1,421","0","0","0","0",3,3,0,"flat "
650000,"3 bed terraced house for sale ","Elphinstone Road, Walthamstow, London E17",51.593151,-0.026509,2021-09-02,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
650000,"3 bed semi-detached house for sale ","Wise Lane, London NW7",51.611229,-0.227382,2021-09-02,"3","0",NA,"1","0","2","0",3,1,2,"semi-detached house "
435000,"2 bed flat for sale ","Field End Road, Eastcote HA4",51.574829,-0.39577,2021-09-02,"2","2",NA,"0","0","0","0",2,2,0,"flat "
545000,"3 bed semi-detached house for sale ","Kings Avenue, Woodford Green, Essex IG8",51.61301,0.037219,2021-09-02,"3","0",NA,"1","0","3","0",3,1,3,"semi-detached house "
275000,"2 bed maisonette for sale ","Chalford Walk, Woodford Green, Essex IG8",51.599929,0.043781,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
0,"0","0",NA,NA,2021-09-02,"0","0",NA,"0","0","0","0",0,0,0,"0"
540000,"2 bed property for sale ","New Crescent Yard, Acton Lane, Harlesden, London NW10",51.536158,-0.248401,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"property "
450000,"1 bed flat for sale ","Ashton Reach, Surrey Quays, London SE16",51.491533,-0.03631,2021-09-02,"0","0",NA,"1","0","0","1",1,1,0,"flat "
325000,"1 bed flat for sale ","Conington Road, Lewisham, London SE13",51.467728,-0.013806,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
2500000,"4 bed flat for sale ","Kidderpore Avenue, Hampstead, London NW3",51.557679,-0.194559,2021-09-02,"4","4",NA,"0","0","2","0",4,4,2,"flat "
795000,"2 bed flat for sale ","Imperial Court, Shepherds Hill, Highgate, London N6",51.577854,-0.13792,2021-09-02,"2","2",NA,"0","1","0","0",2,2,1,"flat "
325000,"2 bed flat for sale ","Boundfield Road, Catford, London SE6",51.43493,0.00687,2021-09-02,"2","2",NA,"0","1","0","0",2,2,1,"flat "
725000,"1 bed flat for sale ","Belvedere Row Apartments, Fountain Park Way, London W12",51.511787,-0.221873,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
350000,"1 bed flat for sale ","Willesden Lane, Brondesbury, London NW6",51.544055,-0.210328,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1700000,"4 bed semi-detached house for sale ","Burrows Road, Kensal Green, London NW10",51.531919,-0.222352,2021-09-02,"4","2",NA,"0","1","0","0",4,2,1,"semi-detached house "
5e+05,"3 bed flat for sale ","All Souls Avenue, Willesden Green, London NW10",51.540296,-0.226913,2021-09-02,"3","0",NA,"1","0","2","0",3,1,2,"flat "
5e+05,"2 bed flat for sale ","Dobson Walk, Camberwell, London SE5",51.48001,-0.089259,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
550000,"2 bed flat for sale ","Camberwell Grove, Camberwell, London SE5",51.473279,-0.089191,2021-09-02,"2","0",NA,"1","1","0","0",2,1,1,"flat "
425000,"1 bed flat for sale ","East Dulwich Grove, East Dulwich, London SE22",51.457733,-0.08283,2021-09-02,"0","0",NA,"1","1","0","1",1,1,1,"flat "
530000,"2 bed flat for sale ","Peartree Way, Greenwich, London SE10",51.495004,0.013556,2021-09-01,"2","0",NA,"1","1","0","0",2,1,1,"flat "
465000,"3 bed end terrace house for sale ","Hamilton Crescent, Harrow HA2",51.564072,-0.372129,2021-09-01,"3","0",NA,"1","1","0","0",3,1,1,"end terrace house "
725000,"5 bed end terrace house for sale ","Torbay Road, Harrow HA2",51.566953,-0.38217,2021-09-01,"5","2",NA,"0","1","0","0",5,2,1,"end terrace house "
350000,"1 bed flat for sale ","Lordship Lane, Dulwich SE22",51.452278,-0.074165,2021-09-01,"0","0",NA,"0","0","0","1",1,0,0,"flat "
1950000,"3 bed flat for sale ","Elsworthy Terrace, London NW3",51.5409,-0.165141,2021-09-01,"3","3","1,574","0","0","2","0",3,3,2,"flat "
1600000,"2 bed terraced house for sale ","West Mews, London SW1V",51.490686,-0.143282,2021-09-01,"2","2",NA,"0","0","0","0",2,2,0,"terraced house "
470000,"2 bed flat for sale ","Princess Park Manor, Royal Drive, London N11",51.613903,-0.145591,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"flat "
4e+05,"2 bed property for sale ","Ethelburga Street, London SW11",51.476859,-0.167819,2021-09-01,"2","0",NA,"1","1","0","0",2,1,1,"property "
565000,"4 bed end terrace house for sale ","Cairns Avenue, London SW16",51.405167,-0.14187,2021-09-01,"4","3",NA,"0","1","0","0",4,3,1,"end terrace house "
430000,"3 bed flat for sale ","Birchwood Court, Godstone Road, Kenley CR8",51.319694,-0.087614,2021-09-01,"3","2",NA,"0","1","0","0",3,2,1,"flat "
250000,"1 bed flat for sale ","Stable Walk, East Finchley N2",51.602003,-0.16964,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"flat "
160000,"1 bed property for sale ","Cedar Road, Sutton SM2",51.357671,-0.19067,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"property "
325000,"2 bed flat for sale ","36 Kingswood Drive, Sutton SM2",51.350584,-0.197082,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"flat "
875000,"4 bed detached house for sale ","Purley Bury Avenue, Purley CR8",51.338379,-0.104006,2021-09-01,"4","2",NA,"0","0","2","0",4,2,2,"detached house "
350000,"2 bed terraced house for sale ","Brewery Road, London SE18",51.485786,0.081856,2021-09-01,"2","0",NA,"1","1","0","0",2,1,1,"terraced house "
825000,"3 bed flat for sale ","Farleigh Road, London N16",51.5556,-0.06882,2021-09-01,"3","2",NA,"0","1","0","0",3,2,1,"flat "
565000,"1 bed flat for sale ","Farleigh Road, London N16",51.5556,-0.06882,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"flat "
795000,"2 bed flat for sale ","Farleigh Road, London N16",51.5556,-0.06882,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"flat "
450000,"3 bed semi-detached house for sale ","Capel Road, Enfield EN1",51.67542,-0.05408,2021-09-01,"3","0",NA,"1","0","2","0",3,1,2,"semi-detached house "
995000,"3 bed flat for sale ","Clifton Road, London N8",51.577862,-0.128409,2021-09-01,"3","0",NA,"1","1","0","0",3,1,1,"flat "
4750000,"4 bed flat for sale ","Blore House, Coleridge Gardens, Kings Chelsea, London SW10",51.481264,-0.186996,2021-09-01,"4","4",NA,"0","0","2","0",4,4,2,"flat "
385000,"1 bed flat for sale ","Strathearn Road, Wimbledon SW19",51.429661,-0.198531,2021-09-01,"0","0","641","1","1","0","1",1,1,1,"flat "
1095000,"4 bed semi-detached house for sale ","Odessa Road, London E7",51.551609,0.01796,2021-09-01,"4","0",NA,"1","0","3","0",4,1,3,"semi-detached house "
10500000,"7 bed detached house for sale ","Courtenay Avenue, Highgate, London N6",51.574629,-0.167824,2021-09-01,"7","7",NA,"0","0","6","0",7,7,6,"detached house "
220000,"Studio for sale ","Brindley Place, Uxbridge, Middlesex UB8",51.520804,-0.482218,2021-09-01,"0","0",NA,"1","0","0","1",1,1,0,"Studio "
1900000,"8 bed mews house for sale ","Hansard Mews, West Kennington W14",51.503028,-0.215451,2021-09-01,"8","3",NA,"0","0","3","0",8,3,3,"mews house "
249950,"1 bed flat for sale ","Titus Lodge, 44 Varcoe Gardens, Hayes UB3",51.518343,-0.432595,2021-09-01,"0","0",NA,"0","0","0","1",1,0,0,"flat "
375000,"1 bed flat for sale ","Knatchbull Road, London SE5",51.472766,-0.103008,2021-09-01,"0","0",NA,"0","0","0","1",1,0,0,"flat "
675000,"3 bed terraced house for sale ","Longley Road, London SW17",51.422305,-0.170672,2021-09-01,"3","0",NA,"1","1","0","0",3,1,1,"terraced house "
625000,"5 bed detached house for sale ","Wilhelmina Avenue, Coulsdon CR5",51.30358,-0.144724,2021-09-01,"5","0",NA,"0","0","0","0",5,0,0,"detached house "
1250000,"3 bed terraced house for sale ","Talfourd Road, Peckham Rye SE15",51.472649,-0.078145,2021-09-01,"3","0","1,503","1","0","3","0",3,1,3,"terraced house "
675000,"2 bed flat for sale ","Wandsworth Road, London SW8",51.46944,-0.140797,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"flat "
425000,"2 bed flat for sale ","Windsor Court, Mostyn Grove, Bow, London E3",51.530137,-0.025509,2021-09-01,"2","0",NA,"0","0","0","0",2,0,0,"flat "
375000,"2 bed flat for sale ","Bittacy Hill, Mill Hill East NW7",51.606911,-0.207944,2021-09-01,"2","0",NA,"1","1","0","0",2,1,1,"flat "
375000,"3 bed flat for sale ","Park Gate Court, High Street, Hampton Hill, Hampton TW12",51.426645,-0.355556,2021-09-01,"3","0",NA,"1","1","0","0",3,1,1,"flat "
1450000,"4 bed terraced house for sale ","Cranmore Way, Muswell Hill, Greater London N10",51.58767,-0.13579,2021-09-01,"4","2",NA,"0","0","3","0",4,2,3,"terraced house "
8e+05,"3 bed property for sale ","Bowness Crescent, Kingston Vale SW15",51.427722,-0.260088,2021-09-01,"3","0",NA,"1","1","0","0",3,1,1,"property "
474000,"3 bed semi-detached house for sale ","Wickham Road, Shirley, Croydon, Surrey CR0",51.374934,-0.048733,2021-09-01,"3","0",NA,"0","0","0","0",3,0,0,"semi-detached house "
735000,"2 bed flat for sale ","Highgate Road, Dartmouth Park, London NW5",51.555186,-0.144804,2021-09-01,"2","2","901","0","1","0","0",2,2,1,"flat "
1220000,"2 bed flat for sale ","Asquith House, West End Gate, Marylebone W2",51.520752,-0.171963,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"flat "
5e+05,"2 bed maisonette for sale ","Claire Court, North Finchley, London N12",51.616896,-0.180683,2021-09-01,"2","0",NA,"1","1","0","0",2,1,1,"maisonette "
535000,"1 bed flat for sale ","Colinsdale, Camden Walk, London N1",51.535368,-0.102728,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"flat "
1175000,"2 bed flat for sale ","Castleton Court, 4-5 Cleveland Gardens, London W2",51.515585,-0.182272,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"flat "
8e+05,"5 bed detached house for sale ","Pole Hill Road, Hillingdon, Middlesex UB10",51.532813,-0.443517,2021-09-01,"5","0",NA,"0","0","0","0",5,0,0,"detached house "
680000,"3 bed flat for sale ","Aurora Point, Plough Way, London SE16",51.492853,-0.036758,2021-09-01,"3","2",NA,"0","0","0","0",3,2,0,"flat "
520000,"1 bed flat for sale ","""Block D - Type 18"" at Silvertown Way, London E16",51.512486,0.010882,2021-09-01,"0","0",NA,"0","1","0","1",1,0,1,"flat "
645000,"2 bed flat for sale ","""Block D - Type 24W"" at Silvertown Way, London E16",51.512486,0.010882,2021-09-01,"2","0",NA,"0","1","0","0",2,0,1,"flat "
690000,"3 bed flat for sale ","""Block D - Type 35"" at Silvertown Way, London E16",51.512486,0.010882,2021-09-01,"3","0",NA,"0","0","2","0",3,0,2,"flat "
695000,"3 bed flat for sale ","""Block D - Type 36"" at Silvertown Way, London E16",51.512486,0.010882,2021-09-01,"3","0",NA,"0","0","2","0",3,0,2,"flat "
525000,"3 bed maisonette for sale ","Carnarvon Road, Stratford, London E15",51.545538,0.011719,2021-09-01,"3","2",NA,"0","1","0","0",3,2,1,"maisonette "
235000,"Studio for sale ","Bittern Court, Edward Street, London SE8",51.480483,-0.027297,2021-09-01,"0","0",NA,"1","1","0","0",0,1,1,"Studio "
550000,"1 bed flat for sale ","Dartmouth Park Avenue, Dartmouth Park, London NW5",51.561179,-0.142038,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"flat "
315000,"1 bed flat for sale ","Arundel Court, Jubilee Place, London SW3",51.490174,-0.165917,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"flat "
5250000,"7 bed detached house for sale ","Briar Walk, Putney, London SW15",51.462701,-0.233537,2021-09-01,"7","4",NA,"0","0","3","0",7,4,3,"detached house "
310000,"1 bed flat for sale ","Dairyman Close, Cricklewood NW2",51.559319,-0.212412,2021-09-01,"0","0",NA,"1","1","0","1",1,1,1,"flat "
799000,"4 bed semi-detached house for sale ","West Way, Neasden, London NW10",51.560864,-0.257695,2021-09-01,"4","0",NA,"0","0","0","0",4,0,0,"semi-detached house "
1600000,"2 bed terraced house for sale ","Bridstow Place, Notting Hill, London W2",51.516556,-0.19509,2021-09-01,"2","2",NA,"0","1","0","0",2,2,1,"terraced house "
1550000,"4 bed flat for sale ","Clarence Gate Gardens, Glentworth Street, London NW1",51.523841,-0.159816,2021-09-01,"4","0","1,471","0","0","0","0",4,0,0,"flat "
1100000,"3 bed detached house for sale ","Effingham Road, Long Ditton, Surbiton KT6",51.387763,-0.318231,2021-09-01,"3","0",NA,"0","0","0","0",3,0,0,"detached house "
9e+05,"3 bed end terrace house for sale ","Weavers Way, Camden, London NW1",51.53999,-0.13252,2021-09-01,"3","0",NA,"1","1","0","0",3,1,1,"end terrace house "
550000,"3 bed flat for sale ","Skegness House, Sutterton Street, London N7",51.544007,-0.118204,2021-09-01,"3","2",NA,"0","1","0","0",3,2,1,"flat "
799950,"3 bed terraced house for sale ","Alexandra Road, Hendon NW4",51.589129,-0.215962,2021-09-01,"3","3","1,309","0","0","2","0",3,3,2,"terraced house "
995000,"3 bed flat for sale ","Fleet Road, London NW3",51.553451,-0.160967,2021-09-01,"3","2",NA,"0","1","0","0",3,2,1,"flat "
355000,"Property for sale ","Apartment, Oakland Quay E14",51.496836,-0.015884,2021-09-01,"0","0",NA,"1","1","0","0",0,1,1,"Property "
355000,"Property for sale ","Apartment, Oakland Quay E14",51.496836,-0.015884,2021-09-01,"0","0",NA,"1","1","0","0",0,1,1,"Property "
360000,"Property for sale ","Baltimore Wharf, London E14",51.496836,-0.015884,2021-09-01,"0","0",NA,"1","0","0","0",0,1,0,"Property "
225000,"1 bed flat for sale ","Peerless Drive, Harefield, Middlesex UB9",51.589767,-0.484589,2021-09-01,"0","0",NA,"0","0","0","1",1,0,0,"flat "
725000,"4 bed terraced house for sale ","Woodville Road, South Woodford E18",51.592098,0.031267,2021-09-01,"4","2","1,425","0","1","0","0",4,2,1,"terraced house "
